id,book_id,word_id,index_no,japanese,created_at,updated_at
569,1,569,569,仮説、憶測,,
570,1,570,570,【主に米】医師(≒doctor)、内科医,,
571,1,571,571,顧客(≒customer)、(弁護士などの)依頼人,,
572,1,572,572,植民地、居留地、(動植物の)コロニー,,
573,1,573,573,統計、統計学,,
574,1,574,574,穀物、粒、きめ,,
575,1,575,575,材料、成分、(成功の)要因,,
576,1,576,576,宝物、財宝、財産,,
577,1,577,577,契約(書)、協定,,
578,1,578,578,福祉、幸福,,
579,1,579,579,主要な、最も重要な、最適な、極上の,,
580,1,580,580,好奇心の強い、奇妙な,,
581,1,581,581,劇的な、演劇の,,
582,1,582,582,明らかに異なる、明瞭な,,
583,1,583,583,心配して、切望して,,
584,1,584,584,必要不可欠な、生き生きした、生命にかかわる,,
585,1,585,585,従来の、月並な,,
586,1,586,586,抽象的な(⇔concrete),,
587,1,587,587,重要でない、小さい(⇔major),,
588,1,588,588,並はずれた、異常な、驚くべき,,
589,1,589,589,安定した(⇔unstable 不安定な)、動じない,,
590,1,590,590,融通の利く、柔軟な,,
591,1,591,591,簡潔な、短い,,
592,1,592,592,攻撃的な、意欲的な,,
593,1,593,593,(目に)見える(⇔invisible 見えない)、明白な,,
594,1,594,594,思いがけない、不意の,,
595,1,595,595,民族の、人種の、民族特有の,,
596,1,596,596,(〜にとって)異質の(to)、外国の、宇宙人の,,
597,1,597,597,初めの,,
598,1,598,598,正確な、まさにその,,
599,1,599,599,正確な(≒exact)、精密な、まさにその,,
600,1,600,600,後者の(⇔前者の)、後半の,,
601,1,601,601,❲commit oneself または受身形で❳献身する、(罪など)を犯す、を投入する,,
602,1,602,602,を刺激する,,
603,1,603,603,(価値など)を高める、増す,,
604,1,604,604,を追求する、に従事する,,
605,1,605,605,反応する、化学反応を起こす,,
606,1,606,606,不賛成である、意見が食い違う,,
607,1,607,607,じっと見る、を見つめる,,
608,1,608,608,を捨てる、を放棄する、断念する,,
609,1,609,609,をやめる、(場所)を去る,,
610,1,610,610,をとらえる、をとりこにする,,
611,1,611,611,を移す、を伝える、移る、乗り換える,,
612,1,612,612,を悩ます、(〜を)気にかける(about / with),,
613,1,613,613,を説得する、に確信させる,,
614,1,614,614,を賃借りする、を賃貸しする,,
615,1,615,615,を繁殖させる、育てる、繁殖する,,
616,1,616,616,(を)投資する、に(〜を)与える(with),,
617,1,617,617,を予約する、を取っておく、(判断など)を保留するる,,
618,1,618,618,(足跡・起源など)をたどる、を捜し出す,,
619,1,619,619,を説明する、に挿絵を入れる,,
620,1,620,620,に忠告[助言]する、(を)助言する,,
621,1,621,621,を伝える、を運ぶ、運搬する,,
622,1,622,622,を(取り)付ける、を付与する,,
623,1,623,623,を伸ばす、を広げる、伸びる、及ぶ,,
624,1,624,624,を当惑させる,,
625,1,625,625,をかき乱す、を妨害する、を動揺させる,,
626,1,625,625,衝突する、墜落する、をぶつけて壊す,,
627,1,627,627,を許可する(≒allow)(⇔forbid),,
628,1,627,627,うまく処理する,,
629,1,629,629,を感動させる、に印象を与える,,
630,1,630,630,ではないかと思う、(人)を疑う,,
631,1,631,631,を動揺させる、をだめにする,,
632,1,632,632,(人)を怖がらせる,,
633,1,633,633,を輸入する(⇔export (を)輸出する)、を取り入れる,,
634,1,634,634,(を)輸出する(⇔import 輸入する),,
635,1,635,635,を調査する、を究明する、(〜を)調査する(into),,
636,1,636,636,を監視する、を傍受する,,
637,1,637,637,を計算する、を予測する,,
638,1,638,638,を取り除く,,
639,1,639,639,を軽減する、和らぐ、緩む,,
640,1,640,640,を開始する、を売り出す、を発射する,,
641,1,641,641,連続、ー連(のもの),,
642,1,642,642,療法、心理療法,,
643,1,643,643,症状、兆候(≒sign),,
644,1,644,644,出来事、事件、紛争,,
645,1,645,645,目撃者(≒eyewitness)、証人、証拠、証言,,
646,1,646,646,(金)額、合計、要点,,
647,1,647,647,負担、(重い)義務、積み荷,,
648,1,648,648,口調、音色、雰囲気、色調,,
649,1,649,649,光栄・名誉(⇔dishonor 不名誉)、敬意,,
650,1,651,651,優先(事項),,
651,1,652,652,論理、道理、論理学,,
652,1,653,653,最小限度(⇔maximum),,
653,1,654,654,(〜の)例外(to),,
654,1,655,655,(〜の)手がかり(to / about)、 (パズルの)ヒント,,
655,1,656,656,絆、債券、束縛、接着剤,,
656,1,657,657,ウイルス、(感染症の)病原体,,
657,1,658,658,(外科)手術、外科、外科医学,,
658,1,659,659,保険、保険料、保険金,,
659,1,660,660,枠、(額)縁、骨組み、体格,,
660,1,660,660,(〜の)賞(for)、(証書などの)授与,,
661,1,661,661,避難(所)、保護,,
662,1,662,662,領土、(活動の) 領域、(動物の)テリトリー,,
663,1,663,663,境界(線)、❲通例 ~ies❳限界,,
664,1,664,664,生息地、(人の)居住地,,
665,1,665,665,地区、行政区,,
666,1,666,666,(動植物などの)保護、保存,,
667,1,667,667,収穫(物)、収穫期、漁獲高,,
668,1,668,668,捕食動物、略奪者,,
669,1,669,669,わな、苦境,,
670,1,670,670,こつ、策略、いたずら、芸当,,
671,1,671,671,(通例 one's ~)責任、欠点、誤り,,
672,1,672,672,割引,,
673,1,673,673,偏見、傾向  ,,
674,1,674,674,協力、共同,,
675,1,675,675,特許(権)、特許品,,
676,1,676,676,対話、会話、意見の交換,,
677,1,677,677,構成要素、部品,,
678,1,678,678,評判、名声,,
679,1,679,679,言葉の、口頭での、動詞の,,
680,1,680,680,内部の(⇔external)、国内の、内面的な,,
681,1,681,681,しっかりした、硬い、固体の,,
682,1,682,682,(〜から)遠く離れた(from)、かけ離れた,,
683,1,683,683,主要な、資本金の,,
684,1,684,684,高性能の、精巧な、洗練された,,
685,1,685,685,等しい、相当する,,
686,1,686,686,理性的な、合理的な,,
687,1,687,687,関係がある、適切な,,
688,1,688,688,絶対的な(⇔relative 相対的な),,
689,1,689,689,頻繁な,,
690,1,690,690,永続的な(⇔temporary),,
691,1,691,691,強烈な、熱烈な,,
692,1,692,692,意味のある,,
693,1,693,693,邪悪な、有害な,,
694,1,694,694,絶滅した、廃止された,,
695,1,695,695,無作為な、手当たり次第の,,
696,1,696,696,生の、未加工の,,
697,1,697,697,無礼な(⇔polite 礼儀正しい)、粗野な,,
698,1,698,698,単なる、ほんの,,
699,1,699,699,熱帯の,,
700,1,700,700,前へ、先へ、それ以降,,
701,1,701,701,を所有している、の心をとらえる,,
702,1,702,702,を支配する、(〜より)優勢である(over),,
703,1,703,703,を保証する,,
704,1,704,704,溶ける、なごむ、を溶かす,,
705,1,705,705,に恥ずかしい思いをさせる,,
706,1,706,706,(人)にやる気をなくさせる、を落胆させる(⇔encourage),,
707,1,707,707,を感知する、を見つけ出す、に気付く,,
708,1,708,708,をささげる,,
709,1,709,709,に促す、を強く主張する、を駆り立てる,,
710,1,710,710,を貸す(⇔borrow を借りる)、(人)に(助言、援助など)を与える,,
711,1,711,711,を制限する,,
712,1,711,711,を孤立させる,,
713,1,713,713,に同行する、に付随する,,
714,1,714,714,を疲れ果てさせる、を使い尽くす、排気する,,
715,1,715,715,を悩ます、(受身形で)腹が立っ,,
716,1,716,716,を危険にさらす,,
717,1,717,717,(事実など)を認める(≒admit)、に謝意を表す,,
718,1,718,718,に(〜のことで)敬服[感心]する(for),,
719,1,719,719,を評価する、を査定する,,
720,1,720,720,を宣言する、を申告する,,
721,1,721,721,を確保する、を守る,,
722,1,722,722,専門とする、【英】(〜を)専攻する(in)(≒【米】major),,
723,1,723,723,(結果など)を(〜に)帰する(to),,
724,1,724,724,(の)ふりをする,,
725,1,725,725,を埋める、を埋葬する、を隠す,,
726,1,726,726,を逆転させる、を反対にする,,
727,1,727,727,に抵抗する、 (通例否定文で)を我慢する,,
728,1,728,728,をおびえさせる、を脅す,,
729,1,729,729,をまねる、を模造する,,
730,1,730,730,(を)援助する、を手伝う,,
731,1,731,731,に似ている,,
732,1,732,732,(〜から)引退する、退職する(from)、退く,,
733,1,733,733,をおろそかにする、怠る、を無視する,,
734,1,734,734,崩壊する、(人が)倒れる、を折り畳む,,
735,1,735,735,を改革する、を改心させる,,
736,1,736,736,(に)抗議する、を主張する,,
737,1,737,737,に借りがある、のおかげである,,
738,1,738,738,を持続させる、を支える,,
739,1,739,739,を割り当てる、を(〜に)配属する(to),,
740,1,740,740,を成し遂げる,,
741,1,741,741,知恵、賢明さ、学識,,
742,1,742,742,読み書きの能力、(特定分野の)知識,,
743,1,743,743,遺産,,
744,1,744,744,使命、(外交)使節団、布教,,
745,1,745,745,免許(証)、許可,,
746,1,746,746,❲通例 the ~❳❲集合的に❳工リート,,
747,1,747,747,層,,
748,1,748,748,モーター、原動力,,
749,1,749,749,たんぱく質,,
750,1,750,750,職業、専門職、同業者仲間,,
751,1,751,751,編集者、編集長,,
752,1,752,752,仲介者、代理人、薬剤,,
753,1,753,753,地球(≒earth)、世界、球,,
754,1,754,754,避難所、保護区、港,,
755,1,755,755,列、(建物が並ぶ)通り,,
756,1,756,756,犠牲、いけにえ,,
757,1,757,757,❲単数・複数扱い❳手段、❲複数扱い❳資力、収入,,
758,1,758,758,集まり、(議会の)会期、 (開会中の)議会,,
759,1,759,759,(競技)連盟、同盟,,
760,1,760,760,コンテスト、競技(会)、争い,,
761,1,761,761,警備員、警備隊、監視、警戒,,
762,1,762,762,(試合・論争などの)相手、反対者,,
763,1,763,763,(〜を)ちらっと見ること(at),,
764,1,764,764,離婚、分離,,
765,1,765,765,(生物の)組織、ティッシュペーパー,,
766,1,766,766,液体,,
767,1,767,767,不平等、不公平な事柄,,
768,1,768,768,(〜に対する)偏見(against)(≒bias),,
769,1,769,769,公正、正義、司法,,
770,1,770,770,指針、ガイドライン、指導基準,,
771,1,771,771,プラットフォーム、演壇、舞台,,
772,1,772,772,(社会・経済などの)部門、分野、(都市内の)地域,,
773,1,773,773,チャンネル、伝達経路、海峡,,
774,1,774,774,氷河,,
775,1,775,775,霊長目の動物,,
776,1,776,776,(使)用法、語法、習慣,,
777,1,777,777,財産、幸運(≒luck)、運命,,
778,1,778,778,相互関係、相関(関係),,
779,1,779,779,芸術的な,,
780,1,780,780,文学の、文語の(⇔colloquial ロ語体の),,
781,1,781,781,第一級の、典型的な、定番の,,
782,1,782,782,自由主義の、寛大な、一般教養の,,
783,1,783,783,具体的な(⇔abstract)、有形の,,
784,1,784,784,わずかな、取るに足らない,,
785,1,785,785,連邦(政府)の,,
786,1,786,786,原始的な、未開の,,
787,1,787,787,(〜)不慣れな(with)、(〜に)(よく)知られていない(to),,
788,1,788,788,微妙な、(気体などが)希薄な,,
789,1,789,789,明らかな、平易な、飾りのない、率直な,,
790,1,790,790,海の、船舶の,,
791,1,791,791,明白な、一見〜らしい,,
792,1,792,792,気が進まない、嫌がる(⇔willing),,
793,1,793,793,一時的な(⇔permanent),,
794,1,794,794,罪悪感のある、 (〜について)有罪の(of),,
795,1,795,795,王の,,
796,1,796,796,純粋な、潔白な、全くの,,
797,1,797,797,信じられない、すばらしい,,
798,1,798,798,(〜を)熱望して(for)、熱心な,,
799,1,799,799,十分な、適切な(⇔inadequate 不適切な),,
800,1,800,800,〜経由で、〜の媒介で,,
801,1,801,801,を評価する、を査定する,,
802,1,802,802,賛成する、を承認する,,
803,1,803,803,と述べる、 (〜について)意見を述べる(on / upon),,
804,1,804,804,(危険)を引き起こす、(問題など)を提起する、ポーズを取る、(〜を)装う(as),,
805,1,805,805,をもたらす、を産出する、を(〜に)譲る(to)、 (〜に)屈する(to),,
806,1,806,806,示す、見せる、を展示する,,
807,1,807,807,を(〜に)分配する(to)、(受身形で)分布する,,
808,1,808,808,を命じる、を指揮する、(景色)を見渡せる,,
809,1,809,809,(空間・時間)を占める、を占領する,,
810,1,810,810,ひょいと動く、不意に現れる、ポンとはじける,,
811,1,811,811,を積み重ねる、積み重なる,,
812,1,812,812,に挨拶する、を迎える,,
813,1,813,813,(〜に、〜のことで)謝る(to、for)、弁明する,,
814,1,814,814,をいらだたせる、(計画・希望など)を挫折させる,,
815,1,815,815,を和げる、(受身形で)(~して)安心する(to do)、を解放する ,,
816,1,816,816,由来する、を引き出す、を推論する,,
817,1,817,817,に値する,,
818,1,818,818,(〜を)じっと見る(at / into)   ,,
819,1,819,819,を負かす(≒beat)、を失敗させる,,
820,1,820,820,を変える、を改宗[転向]させる、を交換する,,
821,1,821,821,と結婚する、を(〜と)結婚させる(to),,
822,1,822,822,を喜ばせる、(〜を)大いに喜ぶ(in),,
823,1,823,823,を押し上げる、を増加させる,,
824,1,824,824,に耐える(≒put up with)、(に)持ちこたえる,,
825,1,825,825,一致する、(〜に)相当する(to)、文通する,,
826,1,826,826,を課す、を押し付ける,,
827,1,827,827,を救う,,
828,1,828,828,を解決する、を決意する、を議決する,,
829,1,829,829,を記録する、登録する、(〜に)登録する(for),,
830,1,830,830,を中断させる、 (の)邪魔をする,,
831,1,831,831,から(〜を)取り除く(of)、除去する(of),,
832,1,832,832,を禁止する,,
833,1,833,833,を構成する、を創作する、を鎮静する,,
834,1,834,834,(を)誤解する,,
835,1,835,835,を罰する、に損傷を与える,,
836,1,836,836,をだめにする、を破滅させる、破滅する,,
837,1,837,837,防御する、を弁護する,,
838,1,838,838,を受け入れる、 (を)抱擁する、を包含する,,
839,1,839,839,を修正する、を緩和する,,
840,1,840,840,(人)に資格を与える、資格がある,,
841,1,841,841,情熱、熱中、激怒,,
